Name	number
MSTRG.33495.4	8
MSTRG.31292.1	1
MSTRG.4205.1	7
MSTRG.16648.4	3
MSTRG.14445.1	2
MSTRG.9103.2	3
MSTRG.13911.2	2
MSTRG.29689.1	2
MSTRG.32381.1	1
MSTRG.23957.2	5
MSTRG.21263.2	5
MSTRG.12839.3	10
MSTRG.12068.1	14
MSTRG.30775.3	9
MSTRG.28084.1	13
MSTRG.3497.1	2
MSTRG.33470.1	1
MSTRG.32698.1	1
MSTRG.22352.2	10
MSTRG.13157.1	2
MSTRG.29173.1	2
MSTRG.4586.1	2
MSTRG.18055.2	1
MSTRG.33787.1	5
MSTRG.31093.1	1
MSTRG.9484.2	20
MSTRG.14246.1	2
MSTRG.5675.1	4
MSTRG.34876.1	3
MSTRG.32182.1	3
MSTRG.1375.3	10
MSTRG.15335.1	1
MSTRG.30576.3	3
MSTRG.4070.1	7
MSTRG.3298.1	2
MSTRG.35965.1	4
MSTRG.33271.1	6
MSTRG.22153.2	18
MSTRG.16424.1	1
MSTRG.4387.1	7
MSTRG.34360.1	1
MSTRG.25445.5	29
MSTRG.30340.8	7
MSTRG.14047.1	1
MSTRG.17022.4	10
MSTRG.17513.1	17
MSTRG.5476.1	16
MSTRG.34677.1	2
MSTRG.15907.3	6
MSTRG.23559.2	2
MSTRG.24331.2	4
MSTRG.18602.1	10
MSTRG.15136.1	8
MSTRG.6565.1	2
MSTRG.35766.1	1
MSTRG.33072.1	9
MSTRG.24648.2	2
MSTRG.2265.3	8
MSTRG.18919.1	2
MSTRG.16225.1	4
MSTRG.4188.1	5
MSTRG.20839.1	4
MSTRG.9857.4	18
MSTRG.7654.1	4
MSTRG.34161.1	4
MSTRG.17314.1	11
MSTRG.32555.3	4
MSTRG.8743.1	2
MSTRG.5277.1	10
MSTRG.21928.1	3
MSTRG.35250.1	9
MSTRG.15217.6	5
MSTRG.29030.3	5
MSTRG.18403.1	3
MSTRG.6366.1	5
MSTRG.22526.4	3
MSTRG.20323.1	8
MSTRG.2066.3	4
MSTRG.7455.1	15
MSTRG.21412.1	5
MSTRG.17695.1	2
MSTRG.19809.1	2
MSTRG.8333.9	16
MSTRG.17115.1	1
MSTRG.22501.1	2
MSTRG.21729.1	3
MSTRG.8544.1	10
MSTRG.16090.1	9
MSTRG.4244.3	5
MSTRG.18204.1	4
MSTRG.22818.1	2
MSTRG.20124.1	2
MSTRG.9633.1	3
MSTRG.27716.2	7
MSTRG.25022.2	20
MSTRG.5613.8	3
MSTRG.23907.1	1
MSTRG.21213.1	12
MSTRG.26111.2	4
MSTRG.1524.2	2
MSTRG.19699.4	4
MSTRG.17496.1	2
MSTRG.6422.3	3
MSTRG.8345.1	1
MSTRG.22302.1	6
MSTRG.18585.1	4
MSTRG.4816.5	6
MSTRG.27200.2	2
MSTRG.2122.5	8
MSTRG.9223.9	3
MSTRG.16488.6	3
MSTRG.16979.3	5
MSTRG.9434.1	2
MSTRG.19183.4	6
MSTRG.19674.1	3
MSTRG.32903.2	15
MSTRG.21594.1	8
MSTRG.23708.1	2
MSTRG.1605.7	6
MSTRG.17297.1	1
MSTRG.6223.3	8
MSTRG.22683.1	9
MSTRG.22103.1	9
MSTRG.2414.2	2
MSTRG.18386.1	8
MSTRG.32149.1	4
MSTRG.902.1	1
MSTRG.19475.1	1
MSTRG.33238.1	2
MSTRG.21395.1	2
MSTRG.28987.2	10
MSTRG.22484.1	1
MSTRG.27382.2	14
MSTRG.18958.3	3
MSTRG.31996.2	3
MSTRG.20878.3	5
MSTRG.2215.2	19
MSTRG.7113.3	21
MSTRG.23573.1	8
MSTRG.12455.2	4
MSTRG.703.1	12
MSTRG.10849.4	3
MSTRG.33039.1	11
MSTRG.24662.1	26
MSTRG.13544.2	10
MSTRG.21196.1	3
MSTRG.6902.10	12
MSTRG.20362.3	4
MSTRG.34128.1	3
MSTRG.24979.1	1
MSTRG.22285.1	8
MSTRG.11167.2	3
MSTRG.25751.1	6
MSTRG.29877.2	12
MSTRG.19139.13	4
MSTRG.18759.3	2
MSTRG.35217.1	1
MSTRG.23374.1	1
MSTRG.504.1	1
MSTRG.28272.2	3
MSTRG.3685.2	12
MSTRG.17154.3	27
MSTRG.30192.2	4
MSTRG.13345.2	5
MSTRG.24463.1	6
MSTRG.15548.5	10
MSTRG.29361.2	25
MSTRG.4774.2	9
MSTRG.25552.1	2
MSTRG.32370.2	9
MSTRG.10625.1	2
MSTRG.35018.1	3
MSTRG.26641.1	1
MSTRG.885.1	2
MSTRG.22621.8	5
MSTRG.22341.3	11
MSTRG.11714.1	4
MSTRG.36107.1	1
MSTRG.26958.1	3
MSTRG.13146.2	22
MSTRG.27730.1	1
MSTRG.4575.2	34
MSTRG.23430.3	11
MSTRG.22658.3	6
MSTRG.16929.2	9
MSTRG.25353.1	2
MSTRG.35399.1	4
MSTRG.34865.2	2
MSTRG.10426.1	5
MSTRG.686.1	11
MSTRG.26442.1	7
MSTRG.1855.1	10
MSTRG.31099.3	13
MSTRG.6753.2	2
MSTRG.27320.9	7
MSTRG.11515.1	1
MSTRG.22142.3	2
MSTRG.27531.1	2
MSTRG.12604.1	5
MSTRG.23231.3	13
MSTRG.14807.4	33
MSTRG.170.1	3
MSTRG.28620.1	4
MSTRG.3542.4	22
MSTRG.30540.1	2
MSTRG.10227.1	1
MSTRG.1656.1	3
MSTRG.6554.2	2
MSTRG.11316.1	3
MSTRG.2745.1	3
MSTRG.31946.1	6
MSTRG.7643.2	3
MSTRG.20828.2	5
MSTRG.12405.1	5
MSTRG.17883.2	2
MSTRG.8888.17	8
MSTRG.28421.1	3
MSTRG.3834.1	9
MSTRG.1140.1	2
MSTRG.30341.1	31
MSTRG.27349.2	4
MSTRG.29510.1	13
MSTRG.4923.1	2
MSTRG.1457.1	2
MSTRG.31430.1	4
MSTRG.11697.1	6
MSTRG.2546.1	3
MSTRG.14989.4	4
MSTRG.12786.1	25
MSTRG.10092.1	2
MSTRG.29036.5	5
MSTRG.30913.3	10
MSTRG.3635.1	6
MSTRG.11181.1	1
MSTRG.9067.1	2
MSTRG.13875.1	2
MSTRG.29891.1	3
MSTRG.4724.1	2
MSTRG.2030.1	14
MSTRG.11498.1	4
MSTRG.12270.1	7
MSTRG.28239.2	2
MSTRG.5813.1	1
MSTRG.21782.2	2
MSTRG.12587.1	1
MSTRG.17485.2	7
MSTRG.6902.1	8
MSTRG.13676.1	12
MSTRG.29692.1	9
MSTRG.16.1	2
MSTRG.31803.3	12
MSTRG.4525.1	60
MSTRG.14765.1	1
MSTRG.12071.1	2
MSTRG.3200.6	11
MSTRG.10745.8	8
MSTRG.5614.1	2
MSTRG.27206.4	12
MSTRG.15854.1	3
MSTRG.13160.1	3
MSTRG.33790.1	4
MSTRG.6703.1	2
MSTRG.13477.1	11
MSTRG.16943.1	2
MSTRG.32138.2	4
MSTRG.23270.5	7
MSTRG.23761.2	7
MSTRG.12643.3	14
MSTRG.14566.1	1
MSTRG.26409.1	2
MSTRG.5995.1	1
MSTRG.24850.2	4
MSTRG.21384.2	10
MSTRG.27007.4	14
MSTRG.15655.1	18
MSTRG.30896.3	17
MSTRG.4390.1	1
MSTRG.33591.1	2
MSTRG.16744.1	2
MSTRG.137.1	4
MSTRG.14050.1	3
MSTRG.27371.3	40
MSTRG.35405.2	2
MSTRG.34680.1	2
MSTRG.17833.1	3
MSTRG.5796.1	8
MSTRG.33028.2	6
MSTRG.24651.2	2
MSTRG.18922.1	2
MSTRG.20842.1	1
MSTRG.6885.1	2
MSTRG.4191.1	2
MSTRG.34117.2	2
MSTRG.25740.2	18
MSTRG.14622.3	52
MSTRG.16545.1	7
MSTRG.34761.6	18
MSTRG.30308.1	11
MSTRG.7974.1	4
MSTRG.5280.1	3
MSTRG.21931.1	2
MSTRG.17634.1	2
MSTRG.16800.3	3
MSTRG.18723.1	17
MSTRG.20643.1	2
MSTRG.28278.4	3
MSTRG.26075.1	2
MSTRG.19812.1	2
MSTRG.30109.1	2
MSTRG.7775.1	2
MSTRG.21732.1	3
MSTRG.10614.2	4
MSTRG.26630.2	3
MSTRG.15512.3	1
MSTRG.22821.1	8
MSTRG.11703.2	3
MSTRG.8864.1	7
MSTRG.6170.1	2
MSTRG.29922.5	17
MSTRG.34299.2	6
MSTRG.9953.1	1
MSTRG.23910.1	1
MSTRG.3730.5	7
MSTRG.35388.2	8
MSTRG.21533.1	9
MSTRG.29659.1	3
MSTRG.1844.2	4
MSTRG.31579.1	2
MSTRG.16982.3	3
MSTRG.22622.1	2
MSTRG.28054.1	2
MSTRG.19139.5	6
MSTRG.2933.2	2
MSTRG.32668.1	5
MSTRG.23711.1	1
MSTRG.29143.1	3
MSTRG.19994.1	8
MSTRG.31063.1	1
MSTRG.10796.2	8
MSTRG.27780.10	9
MSTRG.24800.1	2
MSTRG.2179.1	5
MSTRG.12119.6	8
MSTRG.7077.2	4
MSTRG.30055.6	2
MSTRG.2734.2	3
MSTRG.7912.8	4
MSTRG.32469.1	2
MSTRG.8166.2	11
MSTRG.10280.2	20
MSTRG.731.4	9
MSTRG.26249.3	2
MSTRG.28990.2	6
MSTRG.19795.1	1
MSTRG.33558.1	14
MSTRG.14017.1	3
MSTRG.24601.1	2
MSTRG.27338.3	3
MSTRG.20881.3	10
MSTRG.18190.1	9
MSTRG.34647.1	2
MSTRG.11686.2	16
MSTRG.23529.2	3
MSTRG.14661.5	11
MSTRG.15106.1	2
MSTRG.3069.1	4
MSTRG.21970.3	6
MSTRG.35736.1	1
MSTRG.33042.1	1
MSTRG.15750.5	2
MSTRG.23893.1	1
MSTRG.14978.5	2
MSTRG.12775.2	3
MSTRG.10081.2	8
MSTRG.4158.1	3
MSTRG.34131.1	3
MSTRG.33359.1	19
MSTRG.24982.1	11
MSTRG.13864.2	4
MSTRG.4713.2	2
MSTRG.5247.1	10
MSTRG.34448.1	1
MSTRG.26305.5	2
MSTRG.14953.2	7
MSTRG.29000.3	3
MSTRG.10653.4	4
MSTRG.35537.1	1
MSTRG.24419.2	2
MSTRG.1502.4	3
MSTRG.25508.2	21
MSTRG.16640.5	19
MSTRG.14199.1	13
MSTRG.24783.1	4
MSTRG.5048.1	2
MSTRG.35021.1	1
MSTRG.25872.1	7
MSTRG.26106.5	8
MSTRG.12060.2	5
MSTRG.32690.2	2
MSTRG.6137.1	3
MSTRG.10945.1	1
MSTRG.36110.1	1
MSTRG.35338.1	4
MSTRG.26961.1	2
MSTRG.7226.1	8
MSTRG.28093.3	2
MSTRG.23750.3	13
MSTRG.8315.1	3
MSTRG.17530.5	11
MSTRG.15089.1	2
MSTRG.5984.2	2
MSTRG.10746.1	1
MSTRG.9404.1	3
MSTRG.16178.1	5
MSTRG.3887.7	3
MSTRG.7027.1	9
MSTRG.11835.1	2
MSTRG.17267.1	15
MSTRG.4976.7	16
MSTRG.27851.1	7
MSTRG.2773.4	19
MSTRG.16733.2	13
MSTRG.30005.5	14
MSTRG.26779.2	12
MSTRG.12924.1	2
MSTRG.10230.1	5
MSTRG.8116.1	1
MSTRG.18356.1	2
MSTRG.28940.1	1
MSTRG.30860.1	4
MSTRG.9205.1	6
MSTRG.1976.1	1
MSTRG.34686.3	15
MSTRG.6874.2	12
MSTRG.17068.1	7
MSTRG.33081.3	17
MSTRG.7963.2	2
MSTRG.21920.2	5
MSTRG.8497.1	2
MSTRG.18157.1	15
MSTRG.1460.1	4
MSTRG.20077.1	2
MSTRG.36093.1	5
MSTRG.9006.1	11
MSTRG.13814.1	5
MSTRG.19035.9	6
MSTRG.7489.6	4
MSTRG.19246.1	1
MSTRG.21166.1	3
MSTRG.14903.1	2
MSTRG.30678.2	7
MSTRG.19801.2	11
MSTRG.8298.1	4
MSTRG.24949.1	5
MSTRG.22255.1	16
MSTRG.16035.3	5
MSTRG.27153.2	8
MSTRG.3955.1	17
MSTRG.11781.6	18
MSTRG.9387.1	1
MSTRG.19047.1	2
MSTRG.2350.1	1
MSTRG.12590.1	3
MSTRG.28559.2	2
MSTRG.8099.1	23
MSTRG.22056.1	16
MSTRG.29648.2	11
MSTRG.29157.5	3
MSTRG.31568.2	10
MSTRG.9188.1	1
MSTRG.13996.1	9
MSTRG.25839.1	1
MSTRG.23145.1	15
MSTRG.364.4	2
MSTRG.26928.1	2
MSTRG.12391.1	2
MSTRG.24234.1	2
MSTRG.29132.2	6
MSTRG.1079.2	3
MSTRG.13480.1	4
MSTRG.25323.1	2
MSTRG.32141.2	9
MSTRG.22992.2	10
MSTRG.656.1	2
MSTRG.26412.1	1
MSTRG.3257.2	3
MSTRG.33230.2	3
MSTRG.12963.3	3
MSTRG.29704.4	10
MSTRG.26729.1	2
MSTRG.24035.1	2
MSTRG.9244.3	7
MSTRG.27818.1	2
MSTRG.25124.1	7
MSTRG.18950.4	4
MSTRG.140.1	7
MSTRG.457.1	4
MSTRG.28907.1	2
MSTRG.14370.1	2
MSTRG.26213.1	3
MSTRG.30827.1	9
MSTRG.13298.2	5
MSTRG.27302.1	2
MSTRG.31916.1	3
MSTRG.13853.3	3
MSTRG.221.6	3
MSTRG.24971.2	3
MSTRG.19285.3	1
MSTRG.27619.1	39
MSTRG.32514.4	5
MSTRG.30311.1	1
MSTRG.30417.9	5
MSTRG.258.1	5
MSTRG.28708.1	4
MSTRG.26014.1	2
MSTRG.1427.1	2
MSTRG.31400.1	12
MSTRG.30628.1	2
MSTRG.35526.2	9
MSTRG.13099.2	2
MSTRG.27103.1	2
MSTRG.2516.1	6
MSTRG.31717.1	16
MSTRG.10168.9	6
MSTRG.32806.1	1
MSTRG.30112.1	3
MSTRG.10379.1	1
MSTRG.20963.1	17
MSTRG.5037.2	8
MSTRG.1508.6	5
MSTRG.26395.1	9
MSTRG.1228.1	2
MSTRG.31201.1	9
MSTRG.11468.1	3
MSTRG.10934.2	3
MSTRG.27484.1	1
MSTRG.2317.1	2
MSTRG.20489.5	4
MSTRG.31518.1	7
MSTRG.23184.3	6
MSTRG.314.3	7
MSTRG.28573.1	1
MSTRG.30493.1	6
MSTRG.5609.4	5
MSTRG.3406.1	3
MSTRG.32607.1	5
MSTRG.26967.3	6
MSTRG.29662.1	2
MSTRG.18053.5	2
MSTRG.26196.1	2
MSTRG.4004.4	6
MSTRG.1029.1	23
MSTRG.31002.1	11
MSTRG.14244.4	10
MSTRG.11269.1	6
MSTRG.29979.1	1
MSTRG.19142.5	5
MSTRG.27285.1	3
MSTRG.31899.1	2
MSTRG.2118.1	2
MSTRG.12358.1	2
MSTRG.28374.1	3
MSTRG.32988.1	2
MSTRG.30294.1	14
MSTRG.3207.1	2
MSTRG.35192.2	12
MSTRG.13447.1	2
MSTRG.29463.1	3
MSTRG.31383.1	13
MSTRG.14536.1	7
MSTRG.2499.1	5
MSTRG.19434.2	22
MSTRG.32472.1	20
MSTRG.20820.3	6
MSTRG.26252.3	4
MSTRG.17828.4	6
MSTRG.12159.1	7
MSTRG.28175.1	2
MSTRG.3097.4	5
MSTRG.3588.1	1
MSTRG.33561.1	2
MSTRG.32789.1	8
MSTRG.30095.1	6
MSTRG.13248.1	2
MSTRG.18917.4	5
MSTRG.29264.1	3
MSTRG.6389.7	3
MSTRG.4186.4	7
MSTRG.4677.1	6
MSTRG.34650.1	1
MSTRG.33878.1	4
MSTRG.31184.1	8
MSTRG.23041.5	7
MSTRG.20066.2	12
MSTRG.14337.1	2
MSTRG.5275.4	3
MSTRG.5766.1	7
MSTRG.3072.1	4
MSTRG.19235.2	9
MSTRG.34967.1	3
MSTRG.32273.1	2
MSTRG.32040.10	5
MSTRG.15426.1	16
MSTRG.3389.1	2
MSTRG.33362.1	4
MSTRG.16515.1	3
MSTRG.4478.1	2
MSTRG.7453.4	5
MSTRG.34451.1	7
MSTRG.11490.2	9
MSTRG.23333.2	2
MSTRG.14418.6	5
MSTRG.14909.3	6
MSTRG.17604.1	3
MSTRG.14138.1	9
MSTRG.28231.3	10
MSTRG.5567.1	1
MSTRG.35540.1	3
MSTRG.34768.1	7
MSTRG.24422.2	23
MSTRG.1267.3	13
MSTRG.15227.1	2
MSTRG.6656.1	2
MSTRG.35857.1	3
MSTRG.33163.1	2
MSTRG.16316.1	9
MSTRG.7745.1	2
MSTRG.5051.1	2
MSTRG.4279.1	1
MSTRG.34252.1	3
MSTRG.844.2	2
MSTRG.12016.3	2
MSTRG.17405.1	2
MSTRG.5368.1	2
MSTRG.8834.1	6
MSTRG.6140.1	3
MSTRG.35341.1	9
MSTRG.24223.2	2
MSTRG.6457.1	13
MSTRG.20414.1	1
MSTRG.16697.1	1
MSTRG.34824.3	6
MSTRG.32130.3	17
MSTRG.7546.1	12
MSTRG.21503.1	2
MSTRG.645.2	14
MSTRG.17786.1	2
MSTRG.15092.1	2
MSTRG.17206.1	1
MSTRG.8144.4	8
MSTRG.8635.1	3
MSTRG.16181.1	3
MSTRG.26718.2	5
MSTRG.7030.1	8
MSTRG.25693.2	16
MSTRG.22909.1	2
MSTRG.20215.1	3
MSTRG.9724.1	2
MSTRG.16498.1	2
MSTRG.19473.4	9
MSTRG.7136.9	7
MSTRG.7347.1	2
MSTRG.21304.1	5
MSTRG.17587.1	2
MSTRG.26202.2	3
MSTRG.29583.8	9
MSTRG.8436.1	3
MSTRG.4907.5	6
MSTRG.18676.1	4
MSTRG.20596.1	4
MSTRG.9525.1	1
MSTRG.19765.1	2
MSTRG.17071.1	1
MSTRG.16299.1	2
MSTRG.21685.1	2
MSTRG.18160.1	1
MSTRG.17388.1	10
MSTRG.22774.1	3
MSTRG.20080.1	6
MSTRG.27672.2	2
MSTRG.18477.1	2
MSTRG.1780.1	7
MSTRG.31706.2	9
MSTRG.20397.1	14
MSTRG.14177.3	6
MSTRG.19566.1	2
MSTRG.33329.1	16
MSTRG.30101.2	3
MSTRG.10368.2	8
MSTRG.24461.4	3
MSTRG.21486.1	8
MSTRG.8001.6	16
MSTRG.22575.1	2
MSTRG.9390.1	2
MSTRG.27473.2	10
MSTRG.19050.1	2
MSTRG.2306.2	12
MSTRG.34291.3	8
MSTRG.23664.1	11
MSTRG.7204.3	12
MSTRG.28562.2	9
MSTRG.13635.2	2
MSTRG.21287.1	14
MSTRG.26465.7	5
MSTRG.24753.1	2
MSTRG.29651.2	3
MSTRG.18533.3	2
MSTRG.1598.2	6
MSTRG.31571.2	2
MSTRG.34219.1	3
MSTRG.9191.1	5
MSTRG.25842.1	2
MSTRG.14233.5	2
MSTRG.22376.1	15
MSTRG.29968.2	13
MSTRG.19131.6	4
MSTRG.32660.2	4
MSTRG.35308.1	2
MSTRG.23465.1	3
MSTRG.1082.2	2
MSTRG.19939.3	3
MSTRG.28363.2	6
MSTRG.30283.2	3
MSTRG.24554.1	2
MSTRG.29452.2	8
MSTRG.2171.2	4
MSTRG.31372.2	15
MSTRG.20254.3	7
MSTRG.14034.5	3
MSTRG.25643.1	2
MSTRG.32461.2	2
MSTRG.10716.1	7
MSTRG.35109.1	5
MSTRG.976.1	1
MSTRG.26732.1	5
MSTRG.27821.1	4
MSTRG.4666.2	9
MSTRG.12403.4	3
MSTRG.25444.1	7
MSTRG.460.1	1
MSTRG.28910.1	14
MSTRG.30830.1	2
MSTRG.10517.1	14
MSTRG.777.1	2
MSTRG.26533.1	3
MSTRG.1946.1	1
MSTRG.29208.12	7
MSTRG.6844.2	2
MSTRG.33351.2	6
MSTRG.27902.6	2
MSTRG.11606.1	6
MSTRG.27622.1	8
MSTRG.10001.1	1
MSTRG.261.1	2
MSTRG.28711.1	1
MSTRG.30631.1	2
MSTRG.10898.1	8
MSTRG.5556.2	4
MSTRG.10318.1	2
MSTRG.29800.1	14
MSTRG.1256.4	3
MSTRG.1747.1	1
MSTRG.31720.1	8
MSTRG.6645.2	14
MSTRG.11496.4	3
MSTRG.11407.1	2
MSTRG.16885.2	2
MSTRG.14191.2	14
MSTRG.2836.1	2
MSTRG.16305.2	3
MSTRG.7734.2	20
MSTRG.5040.2	3
MSTRG.833.3	11
MSTRG.30712.6	20
MSTRG.28512.1	3
MSTRG.3925.1	1
MSTRG.1231.1	1
MSTRG.33169.3	6
MSTRG.30432.1	15
MSTRG.10699.1	2
MSTRG.24792.3	8
MSTRG.18572.5	2
MSTRG.15597.2	7
MSTRG.29601.1	3
MSTRG.1548.1	5
MSTRG.2320.1	3
MSTRG.31521.1	10
MSTRG.11788.1	2
MSTRG.2637.1	9
MSTRG.32610.1	6
MSTRG.8069.1	2
MSTRG.12877.1	3
MSTRG.10183.1	12
MSTRG.28893.1	2
MSTRG.3726.1	1
MSTRG.1032.1	8
MSTRG.9158.1	1
MSTRG.13966.1	2
MSTRG.11272.1	6
MSTRG.8624.2	4
MSTRG.29982.1	8
MSTRG.18864.2	5
MSTRG.16170.2	6
MSTRG.4815.1	1
MSTRG.2121.1	3
MSTRG.12361.1	1
MSTRG.9713.2	14
MSTRG.11589.1	2
MSTRG.25682.3	10
MSTRG.19953.2	3
MSTRG.32991.1	8
MSTRG.3210.1	9
MSTRG.21873.2	5
MSTRG.5904.1	1
MSTRG.12678.1	2
MSTRG.28694.1	2
MSTRG.1604.3	10
MSTRG.33500.1	1
MSTRG.13767.1	4
MSTRG.11073.1	10
MSTRG.29783.1	3
MSTRG.4616.1	1
MSTRG.26208.4	4
MSTRG.14856.1	3
MSTRG.3380.9	17
MSTRG.12162.1	7
MSTRG.3591.1	3
MSTRG.32792.1	2
MSTRG.5705.1	2
MSTRG.3011.1	19
MSTRG.15945.1	2
MSTRG.13251.1	2
MSTRG.34115.5	9
MSTRG.33881.1	1
MSTRG.4100.1	4
MSTRG.22272.5	12
MSTRG.22763.2	3
MSTRG.11645.3	3
MSTRG.14340.1	2
MSTRG.13568.1	2
MSTRG.32509.7	3
MSTRG.4997.1	9
MSTRG.34970.1	1
MSTRG.32229.2	7
MSTRG.12734.3	29
MSTRG.10040.3	5
MSTRG.9895.2	8
MSTRG.14657.1	5
MSTRG.3181.9	10
MSTRG.30670.3	12
MSTRG.3392.1	3
MSTRG.19555.2	6
MSTRG.33318.2	7
MSTRG.32593.1	2
MSTRG.8290.2	14
MSTRG.10357.3	5
MSTRG.24941.2	6
MSTRG.13052.1	2
MSTRG.17949.4	9
MSTRG.15746.1	2
MSTRG.30987.3	6
MSTRG.4481.1	4
MSTRG.33682.1	4
MSTRG.23098.1	1
MSTRG.7832.15	19
MSTRG.22564.2	14
MSTRG.27462.3	4
MSTRG.16835.1	13
MSTRG.228.1	5
MSTRG.14141.1	3
MSTRG.4798.1	2
MSTRG.5570.1	8
MSTRG.34771.1	2
MSTRG.12535.3	2
MSTRG.23653.2	7
MSTRG.29085.2	20
MSTRG.17924.1	1
MSTRG.15230.1	9
MSTRG.3473.6	7
MSTRG.8862.4	13
MSTRG.15295.15	11
MSTRG.5887.1	3
MSTRG.3193.1	6
MSTRG.35860.1	2
MSTRG.29640.3	4
MSTRG.18522.4	8
MSTRG.6976.1	2
MSTRG.4282.1	7
MSTRG.20933.1	2
MSTRG.16916.6	8
MSTRG.9180.2	6
MSTRG.16636.1	8
MSTRG.5371.1	3
MSTRG.10904.2	1
MSTRG.17725.1	2
MSTRG.15031.1	3
MSTRG.6460.1	15
MSTRG.25077.1	4
MSTRG.18814.1	7
MSTRG.16120.1	16
MSTRG.34589.2	2
MSTRG.20734.1	8
MSTRG.11819.5	12
MSTRG.26166.1	2
MSTRG.19903.1	8
MSTRG.7866.1	9
MSTRG.21823.1	2
MSTRG.965.2	14
MSTRG.15603.3	3
MSTRG.34073.2	2
MSTRG.8955.1	2
MSTRG.6261.1	9
MSTRG.22421.4	6
MSTRG.22912.1	3
MSTRG.25158.6	6
MSTRG.7350.1	3
MSTRG.17590.1	9
MSTRG.3050.3	2
MSTRG.35479.2	3
MSTRG.15984.3	2
MSTRG.21624.1	1
MSTRG.10506.2	5
MSTRG.27056.1	5
MSTRG.22713.1	5
MSTRG.18996.1	6
MSTRG.28145.1	2
MSTRG.32759.1	2
MSTRG.30065.1	9
MSTRG.14696.3	3
MSTRG.23802.1	1
MSTRG.29234.1	4
MSTRG.28700.2	5
MSTRG.17391.1	2
MSTRG.31154.1	2
MSTRG.30620.2	4
MSTRG.6079.2	6
MSTRG.10887.2	10
MSTRG.24400.4	5
MSTRG.18480.1	2
MSTRG.1736.2	11
MSTRG.267.3	4
MSTRG.26023.3	7
MSTRG.2825.2	17
MSTRG.7723.3	5
MSTRG.8257.2	9
MSTRG.17472.6	10
MSTRG.17963.3	4
MSTRG.13019.1	14
MSTRG.29035.1	2
MSTRG.3914.2	13
MSTRG.19886.1	3
MSTRG.33649.1	14
MSTRG.14108.1	6
MSTRG.19006.2	5
MSTRG.20972.3	3
MSTRG.18281.1	2
MSTRG.34738.1	15
MSTRG.32044.1	10
MSTRG.22895.1	3
MSTRG.19370.1	2
MSTRG.35827.1	2
MSTRG.33133.1	3
MSTRG.23984.1	2
MSTRG.21290.1	4
MSTRG.22015.2	7
MSTRG.15841.5	9
MSTRG.17764.3	13
MSTRG.15070.3	7
MSTRG.4249.1	2
MSTRG.34222.1	2
MSTRG.13955.2	3
MSTRG.23104.2	18
MSTRG.9147.2	6
MSTRG.5338.1	2
MSTRG.12630.7	2
MSTRG.34539.1	2
MSTRG.12350.2	11
MSTRG.19942.3	10
MSTRG.31011.3	2
MSTRG.21862.3	5
MSTRG.35628.1	6
MSTRG.29408.3	19
MSTRG.34023.1	1
MSTRG.24874.1	6
MSTRG.11062.2	11
MSTRG.4694.5	6
MSTRG.32417.3	8
MSTRG.8114.4	2
MSTRG.20574.3	8
MSTRG.5139.1	7
MSTRG.35112.1	3
MSTRG.25963.1	1
MSTRG.3580.2	4
MSTRG.33506.3	2
MSTRG.11079.3	8
MSTRG.6228.1	3
MSTRG.35429.1	7
MSTRG.29789.3	10
MSTRG.15934.2	15
MSTRG.7317.1	1
MSTRG.10520.1	5
MSTRG.8406.1	3
MSTRG.780.1	2
MSTRG.3381.2	8
MSTRG.6029.1	2
MSTRG.10837.1	3
MSTRG.36002.1	1
MSTRG.16269.1	15
MSTRG.7118.1	2
MSTRG.11926.1	2
MSTRG.17358.1	8
MSTRG.27942.1	3
MSTRG.35294.1	8
MSTRG.8207.1	10
MSTRG.10321.1	2
MSTRG.18447.1	8
MSTRG.1750.1	1
MSTRG.17913.2	3
MSTRG.29074.3	4
MSTRG.33688.3	3
MSTRG.30951.1	10
MSTRG.13613.4	15
MSTRG.27959.2	2
MSTRG.11410.1	13
MSTRG.14147.3	11
MSTRG.7499.1	7
MSTRG.17159.1	3
MSTRG.79.2	1
MSTRG.8588.1	2
MSTRG.35095.1	12
MSTRG.8008.1	3
MSTRG.1551.1	3
MSTRG.18248.1	9
MSTRG.11791.1	2
MSTRG.20168.1	5
MSTRG.13905.1	1
MSTRG.2920.6	9
MSTRG.11211.1	1
MSTRG.19337.1	3
MSTRG.2640.1	3
MSTRG.21257.1	1
MSTRG.20723.2	3
MSTRG.399.2	24
MSTRG.26155.2	7
MSTRG.12300.1	7
MSTRG.1077.5	11
MSTRG.32930.1	3
MSTRG.8389.1	2
MSTRG.22346.1	18
MSTRG.29938.2	3
MSTRG.22990.5	11
MSTRG.18049.1	14
MSTRG.11872.6	3
MSTRG.9478.1	2
MSTRG.11592.1	2
MSTRG.16490.2	13
MSTRG.19138.1	2
MSTRG.2441.1	16
MSTRG.14884.4	17
MSTRG.12681.1	3
MSTRG.21058.1	8
MSTRG.29422.2	5
MSTRG.3530.1	2
MSTRG.35468.3	4
MSTRG.12998.1	2
MSTRG.22147.1	12
MSTRG.11029.2	5
MSTRG.13770.1	5
MSTRG.29739.2	9
MSTRG.11393.1	2
MSTRG.23236.1	15
MSTRG.12118.2	10
MSTRG.9279.1	22
MSTRG.28134.2	4
MSTRG.12482.1	3
MSTRG.24325.1	4
MSTRG.22719.3	10
MSTRG.13571.1	1
